year,state,all_firearms_recovered,city,firearm_by_city,population,top_categ_reported,top15_sourcer_states,time_to_crime,age_of_possessors
,,,,,,,,,
2020,Ohio,16562,Columbus,"2,742",,,,,
2020,Ohio,,Cincinnati,"2,284",,,,,
2020,Ohio,,Cleveland,"1,693",,,,,
2020,Ohio,,Toledo,"1,609",,,,,
2020,Ohio,,Dayton,"1,043",,,,,
2020,Ohio,,Akron,942,,,,,
2020,Ohio,,East Cleveland,331,,,,,
2020,Ohio,,Youngstown,310,,,,,
2020,Ohio,,Warren,241,,,,,
2020,Ohio,,Middletown,225,,,,,
,,,,,,,,,
2020,Oklahoma,3434,Tulsa,1704,,,,,
2020,Oklahoma,,Oklahoma City,625,,,,,
2020,Oklahoma,,Tecumseh,114,,,,,
2020,Oklahoma,,Moore,106,,,,,
2020,Oklahoma,,Pittsburg,73,,,,,
2020,Oklahoma,,Okmulgee,58,,,,,
2020,Oklahoma,,Muskogee,38,,,,,
2020,Oklahoma,,Edmond,33,,,,,
2020,Oklahoma,,Idabel,32,,,,,
2020,Oklahoma,,Broken Arrow,27,,,,,
,,,,,,,,,
2020,Oregon,5288,Portland,1121,,,,,
2020,Oregon,,Eugene,353,,,,,
2020,Oregon,,Salem,335,,,,,
2020,Oregon,,Medford,286,,,,,
2020,Oregon,,Springfield,257,,,,,
2020,Oregon,,Beaverton,186,,,,,
2020,Oregon,,Grants Pass,150,,,,,
2020,Oregon,,Gresham,143,,,,,
2020,Oregon,,Albany,105,,,,,
2020,Oregon,,Troutdale,95,,,,,
,,,,,,,,,
2020,Pennsylvania,NA,NA,NA,,,,,
,,,,,,,,,
2020,Puerto Rico,450,San Juan,129,,,,,
2020,Puerto Rico,,Carolina,74,,,,,
2020,Puerto Rico,,Ponce,27,,,,,
2020,Puerto Rico,,Bayamon,20,,,,,
2020,Puerto Rico,,Rio Grande,19,,,,,
2020,Puerto Rico,,Juana Diaz,15,,,,,
2020,Puerto Rico,,Santa Isabel,15,,,,,
2020,Puerto Rico,,Loiza,13,,,,,
2020,Puerto Rico,,Manati,11,,,,,
2020,Puerto Rico,,Aguadilla,10,,,,,
,,,,,,,,,
2020,Rhode Island,418,Providence,170,,,,,
2020,Rhode Island,,Pawtucket,41,,,,,
2020,Rhode Island,,Cranston,40,,,,,
2020,Rhode Island,,Woonsocket,39,,,,,
2020,Rhode Island,,Warwick,25,,,,,
2020,Rhode Island,,North Providence,18,,,,,
2020,Rhode Island,,Newport,9,,,,,
2020,Rhode Island,,Central Falls,8,,,,,
2020,Rhode Island,,Westerly,8,,,,,
,,,,,,,,,
2020,South Carolina,9343,Columbia,1684,,,,,
2020,South Carolina,,North Charleston,736,,,,,
2020,South Carolina,,Spartanburg,511,,,,,
2020,South Carolina,,Summerville,386,,,,,
2020,South Carolina,,Charleston,382,,,,,
2020,South Carolina,,Rock Hill,341,,,,,
2020,South Carolina,,Conway,266,,,,,
2020,South Carolina,,Myrtle Beach,228,,,,,
2020,South Carolina,,Sumter,197,,,,,
2020,South Carolina,,Beaufort,163,,,,,
,,,,,,,,,
2020,South Dakota,796,Rapid City,439,,,,,
2020,South Dakota,,Sioux Falls,126,,,,,
2020,South Dakota,,Pierre,32,,,,,
2020,South Dakota,,Box Elder,18,,,,,
2020,South Dakota,,Mobridge,13,,,,,
2020,South Dakota,,Mission,12,,,,,
2020,South Dakota,,Eagle Butte,10,,,,,
2020,South Dakota,,Hartford,10,,,,,
2020,South Dakota,,Rosebud,10,,,,,
2020,South Dakota,,Watertown,10,,,,,
,,,,,,,,,
2020,Tennessee,13195,Memphis,5150,,,,,
2020,Tennessee,,Nashville,1760,,,,,
2020,Tennessee,,Chattanooga,1170,,,,,
2020,Tennessee,,Knoxville,1051,,,,,
2020,Tennessee,,Murfreesboro,241,,,,,
2020,Tennessee,,Johnson City,222,,,,,
2020,Tennessee,,Jackson,218,,,,,
2020,Tennessee,,Columbia,192,,,,,
2020,Tennessee,,Gallatin,172,,,,,
2020,Tennessee,,Antioch,165,,,,,
,,,,,,,,,
2020,Texas,38394,Houston,10107,,,,,
2020,Texas,,Dallas,4417,,,,,
2020,Texas,,San Antonio,4232,,,,,
2020,Texas,,Arlington,945,,,,,
2020,Texas,,Corpus Christi,755,,,,,
2020,Texas,,Lubbock,696,,,,,
2020,Texas,,Pasadena,595,,,,,
2020,Texas,,Beaumont,580,,,,,
2020,Texas,,Killeen,549,,,,,
2020,Texas,,Irving,513,,,,,
,,,,,,,,,
2020,US Virgin Islands,228,St. Thomas,84,,,,,
2020,US Virgin Islands,,Christiansted,54,,,,,
2020,US Virgin Islands,,Frederiksted,40,,,,,
2020,US Virgin Islands,,St. Croix,29,,,,,
2020,US Virgin Islands,,Charlotte Amalie,7,,,,,
2020,US Virgin Islands,,St. John,2,,,,,
2020,US Virgin Islands,,Kingshill,1,,,,,
,,,,,,,,,
2020,Utah,2812,Salt Lake City,336,,,,,
2020,Utah,,West Valley City,265,,,,,
2020,Utah,,West Jordan,163,,,,,
2020,Utah,,Saint George,157,,,,,
2020,Utah,,Ogden,148,,,,,
2020,Utah,,Sandy,122,,,,,
2020,Utah,,Provo,102,,,,,
2020,Utah,,Layton,99,,,,,
2020,Utah,,Orem,89,,,,,
2020,Utah,,Murray,8,,,,,
,,,,,,,,,
2020,Vermont,321,Royalton,47,,,,,
2020,Vermont,,Burlington,32,,,,,
2020,Vermont,,Colchester,28,,,,,
2020,Vermont,,Fairfax,28,,,,,
2020,Vermont,,Rutland,21,,,,,
2020,Vermont,,South Burlington,20,,,,,
2020,Vermont,,Jeffersonville,16,,,,,
2020,Vermont,,White River Junction,16,,,,,
2020,Vermont,,Milton,13,,,,,
,,,,,,,,,
2020,Virginia,12150,Richmond,1415,,,,,
2020,Virginia,,Newport News,1028,,,,,
2020,Virginia,,Norfolk,937,,,,,
2020,Virginia,,Virginia Beach,826,,,,,
2020,Virginia,,Chesapeake,702,,,,,
2020,Virginia,,Roanoke,480,,,,,
2020,Virginia,,Henrico,429,,,,,
2020,Virginia,,Hampton,354,,,,,
2020,Virginia,,Portsmouth,320,,,,,
2020,Virginia,,Suffolk,237,,,,,
,,,,,,,,,
2020,Washington,5413,Seattle,585,,,,,
2020,Washington,,Spokane,487,,,,,
2020,Washington,,Tacoma,402,,,,,
2020,Washington,,Vancouver,202,,,,,
2020,Washington,,Yakima,193,,,,,
2020,Washington,,Kent,191,,,,,
2020,Washington,,Renton,157,,,,,
2020,Washington,,Kennewick,138,,,,,
2020,Washington,,Marysville,125,,,,,
2020,Washington,,Pasco,117,,,,,
,,,,,,,,,
2020,West Virginia,2220,Charleston,429,,,,,
2020,West Virginia,,Man,398,,,,,
2020,West Virginia,,Beckley,178,,,,,
2020,West Virginia,,Huntington,106,,,,,
2020,West Virginia,,Morgantown,84,,,,,
2020,West Virginia,,South Charleston,77,,,,,
2020,West Virginia,,Clarksburg,65,,,,,
2020,West Virginia,,Fairmont,65,,,,,
2020,West Virginia,,Martinsburg,58,,,,,
2020,West Virginia,,Parkersburg,47,,,,,
,,,,,,,,,
2020,Wisconsin,5924,Milwaukee,3144,,,,,
2020,Wisconsin,,Madison,292,,,,,
2020,Wisconsin,,Kenosha,236,,,,,
2020,Wisconsin,,Racine,206,,,,,
2020,Wisconsin,,West Allis,160,,,,,
2020,Wisconsin,,Green Bay,152,,,,,
2020,Wisconsin,,Beloit,88,,,,,
2020,Wisconsin,,La Crosse,76,,,,,
2020,Wisconsin,,Waukesha,76,,,,,
2020,Wisconsin,,Janesville,75,,,,,
,,,,,,,,,
2020,Wyoming,261,Casper,48,,,,,
2020,Wyoming,,Cheyenne,41,,,,,
2020,Wyoming,,Green River,22,,,,,
2020,Wyoming,,Laramie,20,,,,,
2020,Wyoming,,Evanston,19,,,,,
2020,Wyoming,,Gillette,16,,,,,
2020,Wyoming,,Rock Springs,6,,,,,
2020,Wyoming,,Worland,6,,,,,
,,,,,,,,,
2021,Alabama,8847,Mobile,"1,694",,,,,
2021,Alabama,,Huntsville,"1,506",,,,,
2021,Alabama,,Tuscaloosa,631,,,,,
2021,Alabama,,Birmingham,570,,,,,
2021,Alabama,,Oxford,210,,,,,
2021,Alabama,,Opelika,204,,,,,
2021,Alabama,,Hoover,201,,,,,
2021,Alabama,,Montgomery,188,,,,,
2021,Alabama,,Phenix City,168,,,,,
2021,Alabama,,Gadsden,164,,,,,
2021,Alabama,,Troy,164,,,,,
2021,Alabama,,Selma,155,,,,,
2021,Alabama,,Anniston,118,,,,,
2021,Alabama,,Vestavia Hills,111,,,,,
2021,Alabama,,Thomasville,104,,,,,
,,,,,,,,,
2021,Alaska,797,Anchorage,386,,,,,
2021,Alaska,,Fairbanks,52,,,,,
2021,Alaska,,Juneau,43,,,,,
2021,Alaska,,Kenai,39,,,,,
2021,Alaska,,Soldotna,36,,,,,
2021,Alaska,,Wasilla,34,,,,,
2021,Alaska,,Eagle River,29,,,,,
2021,Alaska,,Ketchikan,22,,,,,
2021,Alaska,,North Pole,19,,,,,
2021,Alaska,,Palmer,18,,,,,
,,,,,,,,,
2021,Arizona,12113,Phoenix,"4,317",,,,,
2021,Arizona,,Tucson,"1,946",,,,,
2021,Arizona,,Glendale,"1,093",,,,,
2021,Arizona,,Tempe,885,,,,,
2021,Arizona,,Scottsdale,421,,,,,
2021,Arizona,,Yuma,273,,,,,
2021,Arizona,,Chandler,247,,,,,
2021,Arizona,,Goodyear,194,,,,,
2021,Arizona,,Peoria,191,,,,,
2021,Arizona,,Avondale,175,,,,,
,,,,,,,,,
2021,Arkansas,3541,Little Rock,"1,088",,,,,
2021,Arkansas,,North Little Rock,413,,,,,
2021,Arkansas,,Jonesboro,361,,,,,
2021,Arkansas,,West Memphis,228,,,,,
2021,Arkansas,,Fayetteville,157,,,,,
2021,Arkansas,,Hot Springs,155,,,,,
2021,Arkansas,,Springdale,141,,,,,
2021,Arkansas,,Texarkana,107,,,,,
2021,Arkansas,,Rogers,95,,,,,
2021,Arkansas,,Conway,84,,,,,
,,,,,,,,,
2021,California,54338,Los Angeles,"8,036",,,,,
2021,California,,Sacramento,"2,246",,,,,
2021,California,,San Diego,"1,463",,,,,
2021,California,,Oakland,"1,348",,,,,
2021,California,,Stockton,"1,132",,,,,
2021,California,,San Bernardino,"1,083",,,,,
2021,California,,Fresno,963,,,,,
2021,California,,San Francisco,873,,,,,
2021,California,,Ontario,710,,,,,
2021,California,,Modesto,699,,,,,
,,,,,,,,,
2021,Colorado,7051,Denver,"1,854",,,,,
2021,Colorado,,Colorado Springs,"1,426",,,,,
2021,Colorado,,Pueblo,516,,,,,
2021,Colorado,,Lakewood,386,,,,,
2021,Colorado,,Aurora,239,,,,,
2021,Colorado,,Grand Junction,232,,,,,
2021,Colorado,,Steamboat Springs,113,,,,,
2021,Colorado,,Fountain,109,,,,,
2021,Colorado,,Greeley,107,,,,,
2021,Colorado,,Loveland,92,,,,,
,,,,,,,,,
2021,Connecticut,1617,Hartford,349,,,,,
2021,Connecticut,,New Haven,311,,,,,
2021,Connecticut,,Waterbury,176,,,,,
2021,Connecticut,,Bridgeport,140,,,,,
2021,Connecticut,,New Britain,69,,,,,
2021,Connecticut,,Hamden,58,,,,,
2021,Connecticut,,Vernon,46,,,,,
2021,Connecticut,,Newington,44,,,,,
2021,Connecticut,,Stratford,36,,,,,
2021,Connecticut,,Meriden,23,,,,,
2021,Connecticut,,West Haven,21,,,,,
2021,Connecticut,,East Hartford,20,,,,,
2021,Connecticut,,Trumbull,18,,,,,
2021,Connecticut,,Manchester,16,,,,,
2021,Connecticut,,Middletown,15,,,,,
,,,,,,,,,
2021,Delaware,1678,Wilmington,524,,,,,
2021,Delaware,,Dover,187,,,,,
2021,Delaware,,New Castle,161,,,,,
2021,Delaware,,Newark,138,,,,,
2021,Delaware,,Bear,57,,,,,
2021,Delaware,,Magnolia,44,,,,,
2021,Delaware,,Seaford,44,,,,,
2021,Delaware,,Odessa,41,,,,,
2021,Delaware,,Claymont,38,,,,,
2021,Delaware,,Laurel,38,,,,,
,,,,,,,,,
2021,District of Columbia,2364,"Washington, DC","2,364",,,,,
,,,,,,,,,
2021,Florida,34491,Jacksonville,"3,197",,,,,
2021,Florida,,Miami,"3,016",,,,,
2021,Florida,,Orlando,"2,455",,,,,
2021,Florida,,Tampa,"2,361",,,,,
2021,Florida,,West Palm Beach,"1,096",,,,,
2021,Florida,,Pensacola,834,,,,,
2021,Florida,,Tallahassee,768,,,,,
2021,Florida,,Fort Lauderdale,694,,,,,
2021,Florida,,Lakeland,643,,,,,
2021,Florida,,Orange Park,638,,,,,
,,,,,,,,,
2021,Georgia,20472,Atlanta,"4,083",,,,,
2021,Georgia,,Augusta,959,,,,,
2021,Georgia,,Macon,913,,,,,
2021,Georgia,,Savannah,837,,,,,
2021,Georgia,,Marietta,694,,,,,
2021,Georgia,,Jonesboro,609,,,,,
2021,Georgia,,Athens,449,,,,,
2021,Georgia,,Conyers,422,,,,,
2021,Georgia,,Riverdale,370,,,,,
2021,Georgia,,Warner Robins,359,,,,,
,,,,,,,,,
2021,Guam & Northern Mariana Islands,40,"Yigo, Guam",18,,,,,
2021,Guam & Northern Mariana Islands,,"Dededo, Guam",8,,,,,
2021,Guam & Northern Mariana Islands,,"Tamuning-Tumon-Harmon, Guam",5,,,,,
2021,Guam & Northern Mariana Islands,,"Chalan Pago-Ordot, Guam",2,,,,,
2021,Guam & Northern Mariana Islands,,"Malojloj, Guam",2,,,,,
2021,Guam & Northern Mariana Islands,,"Saipan, Northern Mariana Islands",2,,,,,
2021,Guam & Northern Mariana Islands,,"Santa Rita-Sumai, Guam",2,,,,,
2021,Guam & Northern Mariana Islands,,"Talofofo, Guam",1,,,,,
,,,,,,,,,
2021,Hawaii,115,Honolulu,30,,,,,
2021,Hawaii,,Lihue,22,,,,,
2021,Hawaii,,Mountain View,15,,,,,
2021,Hawaii,,Kaneohe,8,,,,,
2021,Hawaii,,Hilo,7,,,,,
2021,Hawaii,,Kurtistown,6,,,,,
2021,Hawaii,,Waianae,6,,,,,
2021,Hawaii,,Wailuku,4,,,,,
2021,Hawaii,,Kapolei,3,,,,,
,,,,,,,,,
2021,Idaho,1376,Boise,338,,,,,
2021,Idaho,,Idaho Falls,103,,,,,
2021,Idaho,,Meridian,99,,,,,
2021,Idaho,,Twin Falls,95,,,,,
2021,Idaho,,Coeur d'Alene,90,,,,,
2021,Idaho,,Lewiston,71,,,,,
2021,Idaho,,Nampa,61,,,,,
2021,Idaho,,Caldwell,53,,,,,
2021,Idaho,,Jerome,32,,,,,
2021,Idaho,,Pocatello,29,,,,,
,,,,,,,,,
2021,Illinois,19188,Chicago,"9,584",,,,,
2021,Illinois,,Rockford,495,,,,,
2021,Illinois,,Springfield,450,,,,,
2021,Illinois,,Peoria,400,,,,,
2021,Illinois,,Joliet,356,,,,,
2021,Illinois,,Decatur,194,,,,,
2021,Illinois,,East Saint Louis,191,,,,,
2021,Illinois,,Aurora,182,,,,,
2021,Illinois,,Champaign,170,,,,,
2021,Illinois,,Kankakee,157,,,,,
2021,Illinois,,Rock Island,146,,,,,
,,,,,,,,,
2021,Indiana,10349,Indianapolis,"4,629",,,,,
2021,Indiana,,Fort Wayne,900,,,,,
2021,Indiana,,South Bend,659,,,,,
2021,Indiana,,Gary,483,,,,,
2021,Indiana,,Evansville,406,,,,,
2021,Indiana,,Hammond,339,,,,,
2021,Indiana,,Elkhart,244,,,,,
2021,Indiana,,Kokomo,228,,,,,
2021,Indiana,,Muncie,171,,,,,
2021,Indiana,,Richmond,141,,,,,
,,,,,,,,,
2021,Iowa,2576,Des Moines,596,,,,,
2021,Iowa,,Davenport,306,,,,,
2021,Iowa,,Cedar Rapids,252,,,,,
2021,Iowa,,Waterloo,217,,,,,
2021,Iowa,,Iowa City,84,,,,,
2021,Iowa,,Burlington,77,,,,,
2021,Iowa,,Sioux City,76,,,,,
2021,Iowa,,Dubuque,51,,,,,
2021,Iowa,,Council Bluffs,48,,,,,
2021,Iowa,,Ankeny,47,,,,,
,,,,,,,,,
2021,Kansas,4303,Wichita,"1,718",,,,,
2021,Kansas,,Kansas City,648,,,,,
2021,Kansas,,Topeka,575,,,,,
2021,Kansas,,Shawnee,142,,,,,
2021,Kansas,,Salina,114,,,,,
2021,Kansas,,Lenexa,103,,,,,
2021,Kansas,,Garden City,100,,,,,
2021,Kansas,,Junction City,81,,,,,
2021,Kansas,,Lawrence,81,,,,,
2021,Kansas,,Olathe,78,,,,,
,,,,,,,,,
2021,Kentucky,6812,Louisville,"2,977",,,,,
2021,Kentucky,,Lexington,998,,,,,
2021,Kentucky,,Boaz,390,,,,,
2021,Kentucky,,Owensboro,214,,,,,
2021,Kentucky,,Covington,208,,,,,
2021,Kentucky,,Bowling Green,196,,,,,
2021,Kentucky,,Hopkinsville,159,,,,,
2021,Kentucky,,Richmond,134,,,,,
2021,Kentucky,,Elizabethtown,83,,,,,
2021,Kentucky,,Paducah,75,,,,,
,,,,,,,,,
2021,Louisiana,13823,New Orleans,"2,017",,,,,
2021,Louisiana,,Baton Rouge,"1,961",,,,,
2021,Louisiana,,Shreveport,"1,433",,,,,
2021,Louisiana,,Lafayette,686,,,,,
2021,Louisiana,,Lake Charles,566,,,,,
2021,Louisiana,,Monroe,452,,,,,
2021,Louisiana,,Alexandria,382,,,,,
2021,Louisiana,,Broussard,304,,,,,
2021,Louisiana,,Metairie,256,,,,,
2021,Louisiana,,Slidell,249,,,,,
,,,,,,,,,
2021,Maine,513,Portland,91,,,,,
2021,Maine,,Cherryfield,37,,,,,
2021,Maine,,Whitefield,32,,,,,
2021,Maine,,Bangor,23,,,,,
2021,Maine,,Saco,20,,,,,
2021,Maine,,Lewiston,16,,,,,
2021,Maine,,Caribou,14,,,,,
2021,Maine,,West Paris,14,,,,,
2021,Maine,,Augusta,12,,,,,
2021,Maine,,Waterville,12,,,,,
,,,,,,,,,
2021,Maryland,9857,Baltimore,"2,631",,,,,
2021,Maryland,,Frederick,308,,,,,
2021,Maryland,,Silver Spring,305,,,,,
2021,Maryland,,Laurel,303,,,,,
2021,Maryland,,Waldorf,260,,,,,
2021,Maryland,,Hyattsville,241,,,,,
2021,Maryland,,Oxon Hill,214,,,,,
2021,Maryland,,Hagerstown,201,,,,,
2021,Maryland,,Temple Hills,194,,,,,
2021,Maryland,,Pasadena,193,,,,,
,,,,,,,,,
2021,Massachusetts,3222,Boston,888,,,,,
2021,Massachusetts,,Springfield,329,,,,,
2021,Massachusetts,,Worcester,162,,,,,
2021,Massachusetts,,Brockton,92,,,,,
2021,Massachusetts,,New Bedford,75,,,,,
2021,Massachusetts,,Holyoke,68,,,,,
2021,Massachusetts,,Lawrence,68,,,,,
2021,Massachusetts,,Lynn,66,,,,,
2021,Massachusetts,,Lowell,62,,,,,
2021,Massachusetts,,Fall River,45,,,,,
,,,,,,,,,
2021,Michigan,12329,Detroit,"7,644",,,,,
2021,Michigan,,Flint,677,,,,,
2021,Michigan,,Grand Rapids,482,,,,,
2021,Michigan,,Pontiac,377,,,,,
2021,Michigan,,Lansing,308,,,,,
2021,Michigan,,Southfield,234,,,,,
2021,Michigan,,Battle Creek,189,,,,,
2021,Michigan,,Fort Gratiot,145,,,,,
2021,Michigan,,Kalamazoo,145,,,,,
2021,Michigan,,Saginaw,135,,,,,
,,,,,,,,,
2021,Minnesota,4605,Minneapolis,"1,183",,,,,
2021,Minnesota,,Saint Paul,702,,,,,
2021,Minnesota,,Brooklyn Park,177,,,,,
2021,Minnesota,,Brooklyn Center,118,,,,,
2021,Minnesota,,Fergus Falls,102,,,,,
2021,Minnesota,,Bloomington,71,,,,,
2021,Minnesota,,Duluth,70,,,,,
2021,Minnesota,,Rochester,68,,,,,
2021,Minnesota,,Blaine,59,,,,,
2021,Minnesota,,Maple Grove,51,,,,,
,,,,,,,,,
2021,Mississippi,4744,Gulfport,533,,,,,
2021,Mississippi,,Hattiesburg,367,,,,,
2021,Mississippi,,Southaven,250,,,,,
2021,Mississippi,,Jackson,214,,,,,
2021,Mississippi,,McComb,194,,,,,
2021,Mississippi,,Canton,182,,,,,
2021,Mississippi,,Clinton,181,,,,,
2021,Mississippi,,Vicksburg,178,,,,,
2021,Mississippi,,Flowood,139,,,,,
2021,Mississippi,,Pontotoc,129,,,,,
,,,,,,,,,
2021,Missouri,10213,Saint Louis,"3,378",,,,,
2021,Missouri,,Kansas City,"2,422",,,,,
2021,Missouri,,Florissant,491,,,,,
2021,Missouri,,Independence,477,,,,,
2021,Missouri,,Osage Beach,348,,,,,
2021,Missouri,,Springfield,176,,,,,
2021,Missouri,,Saint Charles,173,,,,,
2021,Missouri,,Cape Girardeau,161,,,,,
2021,Missouri,,Saint Joseph,133,,,,,
2021,Missouri,,Maryland Heights,128,,,,,
,,,,,,,,,
2021,Montana,1188,Billings,286,,,,,
2021,Montana,,Helena,176,,,,,
2021,Montana,,Missoula,151,,,,,
2021,Montana,,Great Falls,85,,,,,
2021,Montana,,Kalispell,75,,,,,
2021,Montana,,Lodge Grass,54,,,,,
2021,Montana,,Butte,37,,,,,
2021,Montana,,Livingston,37,,,,,
2021,Montana,,Marion,35,,,,,
2021,Montana,,Fairview,25,,,,,
,,,,,,,,,
2021,Nebraska,2240,Omaha,"1,272",,,,,
2021,Nebraska,,Lincoln,210,,,,,
2021,Nebraska,,Ewing,111,,,,,
2021,Nebraska,,Bellevue,88,,,,,
2021,Nebraska,,Scottsbluff,76,,,,,
2021,Nebraska,,Grand Island,57,,,,,
2021,Nebraska,,Alda,46,,,,,
2021,Nebraska,,North Platte,44,,,,,
2021,Nebraska,,Hastings,34,,,,,
2021,Nebraska,,Kearney,31,,,,,
,,,,,,,,,
2021,Nevada,6735,Las Vegas,"5,110",,,,,
2021,Nevada,,Henderson,452,,,,,
2021,Nevada,,North Las Vegas,378,,,,,
2021,Nevada,,Reno,290,,,,,
2021,Nevada,,Sparks,210,,,,,
2021,Nevada,,Elko,43,,,,,
2021,Nevada,,Carlin,42,,,,,
2021,Nevada,,Fallon,39,,,,,
2021,Nevada,,Laughlin,30,,,,,
2021,Nevada,,Carson City,26,,,,,
,,,,,,,,,
2021,New Hampshire,705,Manchester,385,,,,,
2021,New Hampshire,,Keene,37,,,,,
2021,New Hampshire,,Nashua,34,,,,,
2021,New Hampshire,,Pittsfield,21,,,,,
2021,New Hampshire,,Milan,18,,,,,
2021,New Hampshire,,Claremont,16,,,,,
2021,New Hampshire,,Laconia,14,,,,,
2021,New Hampshire,,Concord,13,,,,,
2021,New Hampshire,,Hudson,13,,,,,
2021,New Hampshire,,Dover,12,,,,,
,,,,,,,,,
2021,New Jersey,4685,Newark,570,,,,,
2021,New Jersey,,Camden,365,,,,,
2021,New Jersey,,Trenton,319,,,,,
2021,New Jersey,,Paterson,262,,,,,
2021,New Jersey,,Jersey City,188,,,,,
2021,New Jersey,,Elizabeth,133,,,,,
2021,New Jersey,,Atlantic City,120,,,,,
2021,New Jersey,,East Orange,107,,,,,
2021,New Jersey,,Vineland,64,,,,,
2021,New Jersey,,Hamilton,61,,,,,
,,,,,,,,,
2021,New Mexico,4114,Albuquerque,"2,418",,,,,
2021,New Mexico,,Roswell,410,,,,,
2021,New Mexico,,Hobbs,189,,,,,
2021,New Mexico,,Las Cruces,133,,,,,
2021,New Mexico,,Alamogordo,114,,,,,
2021,New Mexico,,Silver City,69,,,,,
2021,New Mexico,,Santa Fe,60,,,,,
2021,New Mexico,,Carlsbad,58,,,,,
2021,New Mexico,,Gallup,58,,,,,
2021,New Mexico,,Farmington,52,,,,,
,,,,,,,,,
2021,New York,10310,New York City,"5,150",,,,,
2021,New York,,Buffalo,779,,,,,
2021,New York,,Rochester,730,,,,,
2021,New York,,Syracuse,205,,,,,
2021,New York,,Albany,141,,,,,
2021,New York,,Yonkers,84,,,,,
2021,New York,,Utica,82,,,,,
2021,New York,,Kingston,80,,,,,
2021,New York,,Elmira,76,,,,,
2021,New York,,Poughkeepsie,73,,,,,
,,,,,,,,,
2021,North Carolina,23104,Charlotte,"3,837",,,,,
2021,North Carolina,,Greensboro,"1,787",,,,,
2021,North Carolina,,Winston-Salem,"1,398",,,,,
2021,North Carolina,,Raleigh,"1,349",,,,,
2021,North Carolina,,Durham,777,,,,,
2021,North Carolina,,Greenville,678,,,,,
2021,North Carolina,,Wilmington,639,,,,,
2021,North Carolina,,High Point,468,,,,,
2021,North Carolina,,Fayetteville,456,,,,,
2021,North Carolina,,Rocky Mount,446,,,,,
,,,,,,,,,
2021,North Dakota,778,Fargo,189,,,,,
2021,North Dakota,,Minot,114,,,,,
2021,North Dakota,,Williston,111,,,,,
2021,North Dakota,,Grand Forks,85,,,,,
2021,North Dakota,,Mandan,44,,,,,
2021,North Dakota,,Dickinson,42,,,,,
2021,North Dakota,,Watford City,19,,,,,
2021,North Dakota,,Parshall,18,,,,,
2021,North Dakota,,Bismarck,17,,,,,
2021,North Dakota,,Jamestown,11,,,,,
,,,,,,,,,
2021,Ohio,20826,Columbus,"3,763",,,,,
2021,Ohio,,Cleveland,"2,647",,,,,
2021,Ohio,,Cincinnati,"2,343",,,,,
2021,Ohio,,Toledo,"1,591",,,,,
2021,Ohio,,Dayton,"1,493",,,,,
2021,Ohio,,Akron,"1,267",,,,,
2021,Ohio,,East Cleveland,334,,,,,
2021,Ohio,,Youngstown,334,,,,,
2021,Ohio,,Canton,304,,,,,
2021,Ohio,,Hamilton,258,,,,,
,,,,,,,,,
2021,Oklahoma,5302,Tulsa,"2,054",,,,,
2021,Oklahoma,,Oklahoma City,"1,794",,,,,
2021,Oklahoma,,Moore,185,,,,,
2021,Oklahoma,,Muskogee,153,,,,,
2021,Oklahoma,,Purcell,107,,,,,
2021,Oklahoma,,Okmulgee,65,,,,,
2021,Oklahoma,,Broken Arrow,42,,,,,
2021,Oklahoma,,Pauls Valley,31,,,,,
2021,Oklahoma,,Spencer,29,,,,,
2021,Oklahoma,,Norman,28,,,,,
,,,,,,,,,
2021,Oregon,5459,Portland,"1,339",,,,,
2021,Oregon,,Salem,356,,,,,
2021,Oregon,,Medford,313,,,,,
2021,Oregon,,Eugene,286,,,,,
2021,Oregon,,Beaverton,214,,,,,
2021,Oregon,,Springfield,172,,,,,
2021,Oregon,,Grants Pass,127,,,,,
2021,Oregon,,Hillsboro,120,,,,,
2021,Oregon,,Bend,116,,,,,
2021,Oregon,,Albany,108,,,,,
,,,,,,,,,
2021,Pennsylvania,15370,Philadelphia,"6,113",,,,,
2021,Pennsylvania,,Pittsburgh,"1,221",,,,,
2021,Pennsylvania,,Harrisburg,466,,,,,
2021,Pennsylvania,,Erie,307,,,,,
2021,Pennsylvania,,Reading,210,,,,,
2021,Pennsylvania,,Allentown,162,,,,,
2021,Pennsylvania,,York,126,,,,,
2021,Pennsylvania,,Greensburg,118,,,,,
2021,Pennsylvania,,Lancaster,116,,,,,
2021,Pennsylvania,,Chester,114,,,,,
,,,,,,,,,
2021,Puerto Rico,847,San Juan,274,,,,,
2021,Puerto Rico,,Ponce,51,,,,,
2021,Puerto Rico,,Carolina,48,,,,,
2021,Puerto Rico,,Bayamon,41,,,,,
2021,Puerto Rico,,Loiza,35,,,,,
2021,Puerto Rico,,Arecibo,23,,,,,
2021,Puerto Rico,,Fajardo,22,,,,,
2021,Puerto Rico,,Guaynabo,22,,,,,
2021,Puerto Rico,,Manati,22,,,,,
2021,Puerto Rico,,Juana Diaz,20,,,,,
2021,Puerto Rico,,Mayaguez,20,,,,,
,,,,,,,,,
2021,Rhode Island,666,Providence,329,,,,,
2021,Rhode Island,,Cranston,69,,,,,
2021,Rhode Island,,Pawtucket,52,,,,,
2021,Rhode Island,,Newport,23,,,,,
2021,Rhode Island,,Woonsocket,21,,,,,
2021,Rhode Island,,East Providence,19,,,,,
